kernel,ltimes,lplustimes,population,scattering,source,sweep,percent_of_fastest
1,2,3,3,1,1,0,15.987270599468955
1,2,3,3,1,1,1,22.239820269944968
1,2,3,3,1,1,2,22.222490518531625
1,2,3,3,1,1,3,14.923515429597558
1,2,3,3,1,1,4,7.877577708124771
1,2,3,3,1,2,0,15.885382338256546
1,2,3,3,1,2,1,22.784450827158892
1,2,3,3,1,2,2,22.023243549616023
1,2,3,3,1,2,3,15.23429290055934
1,2,3,3,1,2,4,7.894548544781351
1,2,3,3,2,0,0,16.463497917514164
1,2,3,3,2,0,1,22.03253673147583
1,2,3,3,2,0,2,21.68123967350091
1,2,3,3,2,0,3,15.044606040954227
1,2,3,3,2,0,4,7.913233055671294
1,2,3,3,2,1,0,16.129337601872862
1,2,3,3,2,1,1,23.032422322263894
1,2,3,3,2,1,2,21.86845437425512
1,2,3,3,2,1,3,15.46404351722335
1,2,3,3,2,1,4,7.86095880504547
1,2,3,3,2,2,0,15.99877722588132
1,2,3,3,2,2,1,23.160223079073024
1,2,3,3,2,2,2,21.63433025397613
1,2,3,3,2,2,3,15.559689782666027
1,2,3,3,2,2,4,7.898156582599303
1,2,3,3,3,0,0,14.295644573533297
1,2,3,3,3,0,1,19.35503264604853
1,2,3,3,3,0,2,19.51436369464715
1,2,3,3,3,0,3,13.574928136970414
1,2,3,3,3,0,4,7.481389612809824
1,2,3,3,3,1,0,14.723057020713489
1,2,3,3,3,1,1,19.625902409845665
1,2,3,3,3,1,2,19.574097951533037
1,2,3,3,3,1,3,13.498767575427332
1,2,3,3,3,1,4,7.3961748721396985
1,2,3,3,3,2,0,14.673642589728486
1,2,3,3,3,2,1,19.88052245176067
1,2,3,3,3,2,2,19.81250523075139
1,2,3,3,3,2,3,13.329757326809464
1,2,3,3,3,2,4,7.429018036328909
1,2,3,3,4,0,0,10.113334110297544
1,2,3,3,4,0,1,12.543118023081094
1,2,3,3,4,0,2,12.357070000615167
1,2,3,3,4,0,3,9.89587078017473
1,2,3,3,4,0,4,6.15663565626742
1,2,3,3,4,1,0,10.122629345445434
1,2,3,3,4,1,1,12.45562331132455
1,2,3,3,4,1,2,12.479461985958302
1,2,3,3,4,1,3,9.85120437255089
1,2,3,3,4,1,4,6.161189027918394
1,2,3,3,4,2,0,10.030735669301693
1,2,3,3,4,2,1,12.39149542860048
1,2,3,3,4,2,2,12.440457725549797
1,2,3,3,4,2,3,9.815306326353058
1,2,3,3,4,2,4,6.172154407592305
1,2,3,3,5,0,0,11.15165479003774
1,2,3,3,5,0,1,13.601653734647668
1,2,3,3,5,0,2,13.844976585534686
1,2,3,3,5,0,3,10.730198520926251
1,2,3,3,5,0,4,6.309413019965434
1,2,3,3,5,1,0,11.291375705478986
1,2,3,3,5,1,1,14.208293591942505
1,2,3,3,5,1,2,13.675379096525319
1,2,3,3,5,1,3,10.841825938169912
1,2,3,3,5,1,4,6.419780539641889
1,2,3,3,5,2,0,11.291478780540709
1,2,3,3,5,2,1,14.087244046347477
1,2,3,3,5,2,2,13.683247296456116
1,2,3,3,5,2,3,10.664218572352082
1,2,3,3,5,2,4,6.368503776366375
1,2,4,0,0,0,0,5.7983175850244
1,2,4,0,0,0,1,6.485828246722767
1,2,4,0,0,0,2,6.497667505804441
1,2,4,0,0,0,3,5.6382066976121825
1,2,4,0,0,0,4,4.196657197723347
1,2,4,0,0,1,0,5.834558940989569
1,2,4,0,0,1,1,6.456161929854258
1,2,4,0,0,1,2,6.420757904768991
1,2,4,0,0,1,3,5.6670619656882435
1,2,4,0,0,1,4,4.197806628391734
1,2,4,0,0,2,0,5.84894509860834
1,2,4,0,0,2,1,6.43239512030338
1,2,4,0,0,2,2,6.442274721239451
1,2,4,0,0,2,3,5.706599259682876
1,2,4,0,0,2,4,4.2077121007576395
1,2,4,0,1,0,0,6.861195179569488
1,2,4,0,1,0,1,7.820018704633114
1,2,4,0,1,0,2,7.718810081775893
1,2,4,0,1,0,3,6.726507694532825
1,2,4,0,1,0,4,4.7737867880439175
1,2,4,0,1,1,0,6.776393971119108
1,2,4,0,1,1,1,7.795443720893101
1,2,4,0,1,1,2,7.752958726527736
1,2,4,0,1,1,3,6.659424719600927
1,2,4,0,1,1,4,4.837490461450215
1,2,4,0,1,2,0,6.895228840188729
1,2,4,0,1,2,1,7.733745699285447
1,2,4,0,1,2,2,7.672052605569191
1,2,4,0,1,2,3,6.743145077204865
1,2,4,0,1,2,4,4.831212738467851
1,2,4,0,2,0,0,6.998725647284695
1,2,4,0,2,0,1,7.81460130935717
1,2,4,0,2,0,2,7.799647622912494
1,2,4,0,2,0,3,6.771179851363297
1,2,4,0,2,0,4,4.787352451745061
1,2,4,0,2,1,0,6.864236920534385
1,2,4,0,2,1,1,7.794439663020931
1,2,4,0,2,1,2,7.791142493018616
1,2,4,0,2,1,3,6.713215528804224
1,2,4,0,2,1,4,4.8208317245821215
1,2,4,0,2,2,0,6.9276810583270985
1,2,4,0,2,2,1,7.801700910994644
1,2,4,0,2,2,2,7.85999499161971
1,2,4,0,2,2,3,6.763193792696586
1,2,4,0,2,2,4,4.780313369541837
1,2,4,0,3,0,0,6.652576182531726
1,2,4,0,3,0,1,7.480069348573001
1,2,4,0,3,0,2,7.397907847281033
1,2,4,0,3,0,3,6.484834455291008
1,2,4,0,3,0,4,4.61697799852541
1,2,4,0,3,1,0,6.646033585386765
1,2,4,0,3,1,1,7.4270037607203205
1,2,4,0,3,1,2,7.38009639448362
1,2,4,0,3,1,3,6.5053098440462
1,2,4,0,3,1,4,4.620170861493153
1,2,4,0,3,2,0,6.645854128008385
1,2,4,0,3,2,1,7.499078278979923
1,2,4,0,3,2,2,7.393590193101889
1,2,4,0,3,2,3,6.544930090879352
1,2,4,0,3,2,4,4.616112742927593
1,2,4,0,4,0,0,5.452832974952432
1,2,4,0,4,0,1,6.043667852563732
1,2,4,0,4,0,2,6.121604508297871
1,2,4,0,4,0,3,5.379206581560339
1,2,4,0,4,0,4,4.040514084201074
1,2,4,0,4,1,0,5.486285555044424
1,2,4,0,4,1,1,6.0743805250389045
1,2,4,0,4,1,2,6.004597065621364
1,2,4,0,4,1,3,5.423786340427115
1,2,4,0,4,1,4,4.072085852409817
1,2,4,0,4,2,0,5.537187387916137
1,2,4,0,4,2,1,5.996648787455364
1,2,4,0,4,2,2,6.052617313998588
1,2,4,0,4,2,3,5.399007670509355
1,2,4,0,4,2,4,4.078724543437022
1,2,4,0,5,0,0,5.773550824177517
1,2,4,0,5,0,1,6.433717848485902
1,2,4,0,5,0,2,6.447586988165587
1,2,4,0,5,0,3,5.710940321346155
1,2,4,0,5,0,4,4.1940088667549915
1,2,4,0,5,1,0,5.8138634397519695
1,2,4,0,5,1,1,6.4530852829919665
1,2,4,0,5,1,2,6.447118017167624
1,2,4,0,5,1,3,5.678604319313236
1,2,4,0,5,1,4,4.197736816596941
1,2,4,0,5,2,0,5.753258588719253
1,2,4,0,5,2,1,6.490218176642403
1,2,4,0,5,2,2,6.449926093948771
1,2,4,0,5,2,3,5.703525076766282
1,2,4,0,5,2,4,4.218299675424433
1,2,4,1,0,0,0,5.415680369736407
1,2,4,1,0,0,1,5.997619171402987
1,2,4,1,0,0,2,5.983706091358343
1,2,4,1,0,0,3,5.370325699947428
1,2,4,1,0,0,4,4.010073677725594
1,2,4,1,0,1,0,5.4549839995472915
1,2,4,1,0,1,1,5.9594826305379955
1,2,4,1,0,1,2,6.042378387648142
1,2,4,1,0,1,3,5.349828135680948
1,2,4,1,0,1,4,4.0050579055985205
1,2,4,1,0,2,0,5.420850959784874
1,2,4,1,0,2,1,6.000114737738031
1,2,4,1,0,2,2,5.931614583371832
1,2,4,1,0,2,3,5.370014832131791
1,2,4,1,0,2,4,4.0445890397289075
1,2,4,1,1,0,0,6.325605660438881
1,2,4,1,1,0,1,7.177708716117564
1,2,4,1,1,0,2,7.045832593122981
1,2,4,1,1,0,3,6.273374528862784
1,2,4,1,1,0,4,4.539388759134771
1,2,4,1,1,1,0,6.343592053380891
1,2,4,1,1,1,1,7.23027124839012
1,2,4,1,1,1,2,7.107658329249344
1,2,4,1,1,1,3,6.18703458632364
1,2,4,1,1,1,4,4.541382091204921
1,2,4,1,1,2,0,6.372030914633892
1,2,4,1,1,2,1,7.129937736913512
1,2,4,1,1,2,2,7.000807270742378
1,2,4,1,1,2,3,6.294058531687122
1,2,4,1,1,2,4,4.507537333089239
1,2,4,1,2,0,0,6.360619971446155
1,2,4,1,2,0,1,7.136233528830999
1,2,4,1,2,0,2,7.1411885236308414
1,2,4,1,2,0,3,6.225859389353768
1,2,4,1,2,0,4,4.5476318894693675
1,2,4,1,2,1,0,6.404554176539903
1,2,4,1,2,1,1,7.236738695191273
1,2,4,1,2,1,2,7.185138333714012
1,2,4,1,2,1,3,6.2344667729941365
1,2,4,1,2,1,4,4.554160524255368
1,2,4,1,2,2,0,6.301930838194083
1,2,4,1,2,2,1,7.221269633437977
1,2,4,1,2,2,2,7.203371121225882
1,2,4,1,2,2,3,6.229393919458379
1,2,4,1,2,2,4,4.538786735069085
1,2,4,1,3,0,0,6.107599030289531
1,2,4,1,3,0,1,6.936697456953432
1,2,4,1,3,0,2,6.770692400772596
1,2,4,1,3,0,3,5.977809458644027
1,2,4,1,3,0,4,4.399551216930461
1,2,4,1,3,1,0,6.086618122008514
1,2,4,1,3,1,1,6.823750596788181
1,2,4,1,3,1,2,6.814007744838384
1,2,4,1,3,1,3,5.947182202953072
1,2,4,1,3,1,4,4.412283656327869
1,2,4,1,3,2,0,6.033718850490486
1,2,4,1,3,2,1,6.780196660647248
1,2,4,1,3,2,2,6.7775335460047
1,2,4,1,3,2,3,6.000813266343577
1,2,4,1,3,2,4,4.363592393405398
1,2,4,1,4,0,0,5.166377111981323
1,2,4,1,4,0,1,5.605792670632141
1,2,4,1,4,0,2,5.642019242923117
1,2,4,1,4,0,3,5.039934810567337
1,2,4,1,4,0,4,3.814265555689978
1,2,4,1,4,1,0,5.117014013198372
1,2,4,1,4,1,1,5.614561032058152
1,2,4,1,4,1,2,5.602041313306054
1,2,4,1,4,1,3,5.037232272793612
1,2,4,1,4,1,4,3.8260046143132413
1,2,4,1,4,2,0,5.133077296522642
1,2,4,1,4,2,1,5.671605481556423
1,2,4,1,4,2,2,5.625000769983031
1,2,4,1,4,2,3,5.080062219556781
1,2,4,1,4,2,4,3.8659160173964424
1,2,4,1,5,0,0,5.376516774172724
1,2,4,1,5,0,1,5.975871976009711
1,2,4,1,5,0,2,5.951474807017614
1,2,4,1,5,0,3,5.364745273597762
1,2,4,1,5,0,4,4.044998465372488
1,2,4,1,5,1,0,5.448278371328608
1,2,4,1,5,1,1,5.993708478921725
1,2,4,1,5,1,2,5.947565757166817
1,2,4,1,5,1,3,5.41920093748206
1,2,4,1,5,1,4,3.995851783153396
1,2,4,1,5,2,0,5.452508966093068
1,2,4,1,5,2,1,5.985453439516252
1,2,4,1,5,2,2,5.922502090863254
1,2,4,1,5,2,3,5.266771400785161
1,2,4,1,5,2,4,4.051752140532293
1,2,4,2,0,0,0,5.365062301277646
1,2,4,2,0,0,1,6.013031562405215
1,2,4,2,0,0,2,5.964246258888582
1,2,4,2,0,0,3,5.340936576970009
1,2,4,2,0,0,4,4.008934924155234
1,2,4,2,0,1,0,5.44855885048063
1,2,4,2,0,1,1,5.933384928356261
1,2,4,2,0,1,2,5.990117688723662
1,2,4,2,0,1,3,5.304572434377529
1,2,4,2,0,1,4,4.010635868002487
1,2,4,2,0,2,0,5.435102832363072
1,2,4,2,0,2,1,6.0679759088530645
1,2,4,2,0,2,2,5.8941802670309364
1,2,4,2,0,2,3,5.316805924770975
1,2,4,2,0,2,4,4.016086526545361
1,2,4,2,1,0,0,6.355584077095877
1,2,4,2,1,0,1,7.186842562822196
1,2,4,2,1,0,2,7.13801619354392
1,2,4,2,1,0,3,6.202545945811429
1,2,4,2,1,0,4,4.532049896871553
1,2,4,2,1,1,0,6.300815081450242
1,2,4,2,1,1,1,7.090369643597647
1,2,4,2,1,1,2,7.077084459048525
1,2,4,2,1,1,3,6.207075088663032
1,2,4,2,1,1,4,4.516920859624661
1,2,4,2,1,2,0,6.415260431257845
1,2,4,2,1,2,1,7.107533078676333
1,2,4,2,1,2,2,7.099221779177409
1,2,4,2,1,2,3,6.298853370016558
1,2,4,2,1,2,4,4.579587211891856
1,2,4,2,2,0,0,6.277166130635281
1,2,4,2,2,0,1,7.277053774711425
1,2,4,2,2,0,2,7.20107554515004
1,2,4,2,2,0,3,6.358035292408346
1,2,4,2,2,0,4,4.546392114125365
1,2,4,2,2,1,0,6.362904049108738
1,2,4,2,2,1,1,7.207833737543626
1,2,4,2,2,1,2,7.118977285131
1,2,4,2,2,1,3,6.271071971607461
1,2,4,2,2,1,4,4.567648984324624
1,2,4,2,2,2,0,6.314568826339712
1,2,4,2,2,2,1,7.288690168930581
1,2,4,2,2,2,2,7.151201998949866
1,2,4,2,2,2,3,6.209386680385916
1,2,4,2,2,2,4,4.517966393916091
1,2,4,2,3,0,0,6.110703601869741
1,2,4,2,3,0,1,6.887240317576318
1,2,4,2,3,0,2,6.855369590622814
1,2,4,2,3,0,3,6.0556713746919755
1,2,4,2,3,0,4,4.380643718954798
1,2,4,2,3,1,0,6.088087044302483
1,2,4,2,3,1,1,6.853155324755025
1,2,4,2,3,1,2,6.831426198296871
1,2,4,2,3,1,3,6.0276251021202825
1,2,4,2,3,1,4,4.432928646678647
1,2,4,2,3,2,0,6.054726040858955
1,2,4,2,3,2,1,6.815426156245532
1,2,4,2,3,2,2,6.815118163033209
1,2,4,2,3,2,3,5.994429593696175
1,2,4,2,3,2,4,4.405229790450453
1,2,4,2,4,0,0,5.102709165787654
1,2,4,2,4,0,1,5.65576436400264
1,2,4,2,4,0,2,5.6563433912418075
1,2,4,2,4,0,3,5.064944270065532
1,2,4,2,4,0,4,3.8349881603302607
1,2,4,2,4,1,0,5.143043135558162
1,2,4,2,4,1,1,5.66446044968816
1,2,4,2,4,1,2,5.591015566962529
1,2,4,2,4,1,3,5.074333135149968
1,2,4,2,4,1,4,3.8447400467476207
1,2,4,2,4,2,0,5.161677546218899
1,2,4,2,4,2,1,5.641246385288997
1,2,4,2,4,2,2,5.649936311110268
1,2,4,2,4,2,3,5.047275726118638
1,2,4,2,4,2,4,3.841559092850755
1,2,4,2,5,0,0,5.379180710130505
1,2,4,2,5,0,1,5.936579023296853
1,2,4,2,5,0,2,5.94979685999688
1,2,4,2,5,0,3,5.327724489476612
1,2,4,2,5,0,4,4.031831960874514
1,2,4,2,5,1,0,5.403059629210667
1,2,4,2,5,1,1,6.03659632840881
1,2,4,2,5,1,2,6.0233136078053855
1,2,4,2,5,1,3,5.330999483967639
1,2,4,2,5,1,4,4.039659095043667
1,2,4,2,5,2,0,5.432970287360953
1,2,4,2,5,2,1,5.998104979363223
1,2,4,2,5,2,2,5.95465329696878
1,2,4,2,5,2,3,5.3563600557278805
1,2,4,2,5,2,4,4.020545857602172
1,2,4,3,0,0,0,5.454004581132106
1,2,4,3,0,0,1,6.054955598466539
1,2,4,3,0,0,2,5.9390433796530475
1,2,4,3,0,0,3,5.3482762605484595
1,2,4,3,0,0,4,4.004035778791226
1,2,4,3,0,1,0,5.415680780394023
1,2,4,3,0,1,1,6.006151404699549
1,2,4,3,0,1,2,6.028045615519507
1,2,4,3,0,1,3,5.332140701483698
1,2,4,3,0,1,4,4.0411584060012515
1,2,4,3,0,2,0,5.437642749720691
1,2,4,3,0,2,1,6.017738930662351
1,2,4,3,0,2,2,6.048157161626542
1,2,4,3,0,2,3,5.391719729790574
1,2,4,3,0,2,4,4.009857261161735
1,2,4,3,1,0,0,6.360771093449002
1,2,4,3,1,0,1,7.200658727669364
1,2,4,3,1,0,2,7.1405405059121145
1,2,4,3,1,0,3,6.287770131606732
1,2,4,3,1,0,4,4.569145420678894
1,2,4,3,1,1,0,6.410993287965522
1,2,4,3,1,1,1,7.2742420020117295
1,2,4,3,1,1,2,7.204380106989451
1,2,4,3,1,1,3,6.254101956266115
1,2,4,3,1,1,4,4.539739460739202
1,2,4,3,1,2,0,6.3857501642835794
1,2,4,3,1,2,1,7.192326073974385
1,2,4,3,1,2,2,7.128003539540128
1,2,4,3,1,2,3,6.342417161940285
1,2,4,3,1,2,4,4.565808827545401
1,2,4,3,2,0,0,6.385322669704877
1,2,4,3,2,0,1,7.260075546217749
1,2,4,3,2,0,2,7.2392695780813305
1,2,4,3,2,0,3,6.3471758623994745
1,2,4,3,2,0,4,4.581346879778258
1,2,4,3,2,1,0,6.452399484772529
1,2,4,3,2,1,1,7.359455510709007
1,2,4,3,2,1,2,7.294151504571482
1,2,4,3,2,1,3,6.324904257230018
1,2,4,3,2,1,4,4.565762833892362
1,2,4,3,2,2,0,6.370617841775757
1,2,4,3,2,2,1,7.2197966045678434
1,2,4,3,2,2,2,7.257450622733529
1,2,4,3,2,2,3,6.299608158715555
1,2,4,3,2,2,4,4.53700899824756
1,2,4,3,3,0,0,6.07176299339178
1,2,4,3,3,0,1,6.8992233068237425
1,2,4,3,3,0,2,6.832620801303066
1,2,4,3,3,0,3,6.013870125257964
1,2,4,3,3,0,4,4.424475259644438
1,2,4,3,3,1,0,6.083958292626897
1,2,4,3,3,1,1,6.954030904285319
1,2,4,3,3,1,2,6.829696508416468
1,2,4,3,3,1,3,6.051262965179601
1,2,4,3,3,1,4,4.428118203359787
1,2,4,3,3,2,0,6.151869153313519
1,2,4,3,3,2,1,6.8453655604289665
1,2,4,3,3,2,2,6.847218447594298
1,2,4,3,3,2,3,5.965944328132519
1,2,4,3,3,2,4,4.374802114361082
1,2,4,3,4,0,0,5.1477270963311605
1,2,4,3,4,0,1,5.6792798510922635
1,2,4,3,4,0,2,5.659419216788866
1,2,4,3,4,0,3,5.061847090322419
1,2,4,3,4,0,4,3.8308261453877446
1,2,4,3,4,1,0,5.161421706523863
1,2,4,3,4,1,1,5.69617512674742
1,2,4,3,4,1,2,5.633546554980936
1,2,4,3,4,1,3,5.071246221847265
1,2,4,3,4,1,4,3.8619802748005783
1,2,4,3,4,2,0,5.170742813101588
1,2,4,3,4,2,1,5.732054282694897
1,2,4,3,4,2,2,5.641248438577079
1,2,4,3,4,2,3,5.094285346101828
1,2,4,3,4,2,4,3.7561184904915925
1,2,4,3,5,0,0,5.416820355279616
1,2,4,3,5,0,1,6.007873702742856
1,2,4,3,5,0,2,6.0983021525111765
1,2,4,3,5,0,3,5.392223196028318
1,2,4,3,5,0,4,4.0237933380329
1,2,4,3,5,1,0,5.413619689817161
1,2,4,3,5,1,1,6.0181389111807535
1,2,4,3,5,1,2,6.006637623317403
1,2,4,3,5,1,3,5.387104348839519
1,2,4,3,5,1,4,4.041895536422744
1,2,4,3,5,2,0,5.372020073272818
1,2,4,3,5,2,1,6.021443062362548
1,2,4,3,5,2,2,6.052823053464419
1,2,4,3,5,2,3,5.378225109857072
1,2,4,3,5,2,4,4.0143408210179174
1,3,0,0,0,0,0,11.097087427281778
1,3,0,0,0,0,1,13.268865015445243
1,3,0,0,0,0,2,13.11954169295902
1,3,0,0,0,0,3,10.386036228379185
1,3,0,0,0,0,4,6.279269929604251
1,3,0,0,0,1,0,11.07992645614879
1,3,0,0,0,1,1,13.147692272565287
1,3,0,0,0,1,2,13.12670356178956
1,3,0,0,0,1,3,10.366380512226387
1,3,0,0,0,1,4,6.315128552670906
1,3,0,0,0,2,0,11.131253730311125
1,3,0,0,0,2,1,13.21561093574662
1,3,0,0,0,2,2,13.027907552428864
1,3,0,0,0,2,3,10.351096246400486
1,3,0,0,0,2,4,6.317643009256305
1,3,0,0,1,0,0,15.551981739205639
1,3,0,0,1,0,1,20.138226532375057
1,3,0,0,1,0,2,19.714723545703276
1,3,0,0,1,0,3,14.158497249374221
1,3,0,0,1,0,4,7.507744386659443
1,3,0,0,1,1,0,15.521005835198338
1,3,0,0,1,1,1,20.045003146869316
1,3,0,0,1,1,2,19.848425452460507
1,3,0,0,1,1,3,14.269481576790552
1,3,0,0,1,1,4,7.547875902225051
1,3,0,0,1,2,0,15.526574352477125
1,3,0,0,1,2,1,20.08259063850114
1,3,0,0,1,2,2,19.725343151664152
1,3,0,0,1,2,3,14.178414143771066
1,3,0,0,1,2,4,7.504845965202681
1,3,0,0,2,0,0,15.749076862211147
1,3,0,0,2,0,1,20.422126462341506
1,3,0,0,2,0,2,20.160866086768838
1,3,0,0,2,0,3,14.338656852278161
1,3,0,0,2,0,4,7.627981651489172
1,3,0,0,2,1,0,15.76459561353603
1,3,0,0,2,1,1,20.453471958203597
1,3,0,0,2,1,2,20.233482673082126
1,3,0,0,2,1,3,14.232830384524187
1,3,0,0,2,1,4,7.595451408403682
1,3,0,0,2,2,0,15.771880679651497
1,3,0,0,2,2,1,20.46568491571622
1,3,0,0,2,2,2,20.230534151396157
1,3,0,0,2,2,3,14.386473825135253
1,3,0,0,2,2,4,7.570887101761696
1,3,0,0,3,0,0,14.206178705217892
1,3,0,0,3,0,1,17.87341692515511
1,3,0,0,3,0,2,17.737953297223388
1,3,0,0,3,0,3,13.03774280234236
1,3,0,0,3,0,4,7.202620439103048
1,3,0,0,3,1,0,14.222444853404676
1,3,0,0,3,1,1,17.959190981498807
1,3,0,0,3,1,2,17.498790407990807
1,3,0,0,3,1,3,12.981864620474747
1,3,0,0,3,1,4,7.200110089093813
1,3,0,0,3,2,0,14.3143705608425
1,3,0,0,3,2,1,17.95048914660666
1,3,0,0,3,2,2,17.597750680398075
1,3,0,0,3,2,3,13.06736764279161
1,3,0,0,3,2,4,7.227679588172831
1,3,0,0,4,0,0,9.996538977608731
1,3,0,0,4,0,1,11.65409068782112
1,3,0,0,4,0,2,11.51970092955637
1,3,0,0,4,0,3,9.337155898690108
1,3,0,0,4,0,4,5.890654771393887
1,3,0,0,4,1,0,9.930864968958803
1,3,0,0,4,1,1,11.633846909961592
1,3,0,0,4,1,2,11.523428058083086
1,3,0,0,4,1,3,9.34754964296195
1,3,0,0,4,1,4,5.985012803893824
1,3,0,0,4,2,0,9.98934179222318
1,3,0,0,4,2,1,11.774588309579665
1,3,0,0,4,2,2,11.391069823046811
1,3,0,0,4,2,3,9.329525058861611
1,3,0,0,4,2,4,5.9347959479263155
1,3,0,0,5,0,0,11.053602070962787
1,3,0,0,5,0,1,13.169030042314981
1,3,0,0,5,0,2,13.055577662623909
1,3,0,0,5,0,3,10.375496700653512
1,3,0,0,5,0,4,6.268041318398208
1,3,0,0,5,1,0,11.147846761960588
1,3,0,0,5,1,1,13.327445324428963
1,3,0,0,5,1,2,13.100844451682969
1,3,0,0,5,1,3,10.376074906577445
1,3,0,0,5,1,4,6.295477764409505
1,3,0,0,5,2,0,11.059995188735366
1,3,0,0,5,2,1,13.195706361078265
1,3,0,0,5,2,2,13.097645428850981
1,3,0,0,5,2,3,10.375827690692356
1,3,0,0,5,2,4,6.300636445387096
1,3,0,1,0,0,0,9.517525347636045
1,3,0,1,0,0,1,11.239171266647958
1,3,0,1,0,0,2,11.16831640150915
1,3,0,1,0,0,3,9.197321231089115
1,3,0,1,0,0,4,5.749198006207993
1,3,0,1,0,1,0,9.624985822045794
1,3,0,1,0,1,1,11.326283656163605
1,3,0,1,0,1,2,11.224737883403298
1,3,0,1,0,1,3,9.228770623328161
1,3,0,1,0,1,4,5.892985664024742
1,3,0,1,0,2,0,9.652050212256603
1,3,0,1,0,2,1,11.200348516905912
1,3,0,1,0,2,2,11.203433376920534
1,3,0,1,0,2,3,9.209767852785488
1,3,0,1,0,2,4,5.8502785038888865
1,3,0,1,1,0,0,12.812488886578256
1,3,0,1,1,0,1,16.002115872302895
1,3,0,1,1,0,2,15.768406516216501
1,3,0,1,1,0,3,12.079918817917124
1,3,0,1,1,0,4,6.9274149521916515
1,3,0,1,1,1,0,12.71135212880391
1,3,0,1,1,1,1,16.05640480919492
1,3,0,1,1,1,2,15.334312669616997
1,3,0,1,1,1,3,12.090698991006024
1,3,0,1,1,1,4,6.907618380476418
1,3,0,1,1,2,0,12.727067995784681
1,3,0,1,1,2,1,16.096107187551357
1,3,0,1,1,2,2,15.824104008732883
1,3,0,1,1,2,3,12.211080807316739
1,3,0,1,1,2,4,6.890149416131108
1,3,0,1,2,0,0,12.746750815340164
1,3,0,1,2,0,1,15.180118947799917
1,3,0,1,2,0,2,16.027613603707024
1,3,0,1,2,0,3,12.166740051182723
1,3,0,1,2,0,4,6.938437823931861
1,3,0,1,2,1,0,12.91979782832754
1,3,0,1,2,1,1,16.059373863761707
1,3,0,1,2,1,2,15.94558474482516
1,3,0,1,2,1,3,12.213448659133071
1,3,0,1,2,1,4,6.989790969524031
1,3,0,1,2,2,0,12.755596380398066
1,3,0,1,2,2,1,16.15122975940474
1,3,0,1,2,2,2,15.973772283616904
1,3,0,1,2,2,3,12.221095103950995
1,3,0,1,2,2,4,6.950983414113794
1,3,0,1,3,0,0,11.856229097014003
1,3,0,1,3,0,1,14.55648607833721
1,3,0,1,3,0,2,14.420082044463873
1,3,0,1,3,0,3,11.325339964961051
1,3,0,1,3,0,4,6.68843603757123
1,3,0,1,3,1,0,11.866976828151204
1,3,0,1,3,1,1,14.560646039991646
1,3,0,1,3,1,2,14.505355098515532
1,3,0,1,3,1,3,11.366159332034178
1,3,0,1,3,1,4,6.66321221479726
1,3,0,1,3,2,0,11.90881339414023
1,3,0,1,3,2,1,14.61114871366019
1,3,0,1,3,2,2,14.540790744237263
1,3,0,1,3,2,3,11.261374291995471
1,3,0,1,3,2,4,6.65705604646936
1,3,0,1,4,0,0,8.622242054247378
1,3,0,1,4,0,1,9.963047795700794
1,3,0,1,4,0,2,10.11661033676142
1,3,0,1,4,0,3,8.4254126267197
1,3,0,1,4,0,4,5.56260996897646
1,3,0,1,4,1,0,8.673601359703795
1,3,0,1,4,1,1,9.750928353140582
1,3,0,1,4,1,2,10.068408167060118
1,3,0,1,4,1,3,8.444741459409821
1,3,0,1,4,1,4,5.565692365045383
1,3,0,1,4,2,0,8.687555916167698
1,3,0,1,4,2,1,10.058336789017176
1,3,0,1,4,2,2,10.126447639962997
1,3,0,1,4,2,3,8.343016639928749
1,3,0,1,4,2,4,5.537784484090426
1,3,0,1,5,0,0,9.638370796395707
1,3,0,1,5,0,1,11.261938124902828
1,3,0,1,5,0,2,11.203121277132047
1,3,0,1,5,0,3,9.221776302805129
1,3,0,1,5,0,4,5.869375725683341
1,3,0,1,5,1,0,9.632694276163798
1,3,0,1,5,1,1,10.84990562677317
1,3,0,1,5,1,2,11.186333593772394
1,3,0,1,5,1,3,9.166529712351588
1,3,0,1,5,1,4,5.826282958045657
1,3,0,1,5,2,0,9.616244153364851
1,3,0,1,5,2,1,11.304363163256197
1,3,0,1,5,2,2,11.153006264253413
1,3,0,1,5,2,3,9.237475743481243
1,3,0,1,5,2,4,5.881952115186505
1,3,0,2,0,0,0,9.626922072707261
1,3,0,2,0,0,1,11.338208332029495
1,3,0,2,0,0,2,11.173661110386988
1,3,0,2,0,0,3,9.244531251989123
1,3,0,2,0,0,4,5.884221409174896
1,3,0,2,0,1,0,9.642996033129556
1,3,0,2,0,1,1,11.287991886719604
1,3,0,2,0,1,2,11.241112855858438
1,3,0,2,0,1,3,9.305415760858631
1,3,0,2,0,1,4,5.878987577853498
1,3,0,2,0,2,0,9.614280799300701
1,3,0,2,0,2,1,11.337217415201051
1,3,0,2,0,2,2,11.203685931354636
1,3,0,2,0,2,3,9.210307456893476
1,3,0,2,0,2,4,5.80334773016805
1,3,0,2,1,0,0,12.778178442725542
1,3,0,2,1,0,1,16.266131760481812
1,3,0,2,1,0,2,15.854496778924855
1,3,0,2,1,0,3,12.095912700104217
1,3,0,2,1,0,4,6.95572527761071
1,3,0,2,1,1,0,12.74988823952969
1,3,0,2,1,1,1,15.98190741099838
